Order_ID,Order_Date,Year,Month,Quarter,Country,City,Product,Fuel_Type,Customer_Segment,Sales_Channel,Dealer,Salesperson,Quantity,Unit_Price,Gross_Sales,Discount_Pct,Discount_Amount,Sales,Cost,Profit,Profit_Margin_Pct,Tax_Rate_Pct,Tax,Shipping_Cost,Returns,Customer_Rating,Delivery_Days,Payment_Method
ORD202200327,2022-07-18 05:02:39.132610510,2022,7,Q3,Australia,Singapore,Classic Cars,Hybrid,Government,Dealer,Elite Cars,Daniel,8,51841.25,414730.01,3.9,16174.47,398555.54,358568.08,39987.46,10.03,8.0,31884.44,15573.03,0,3.8,4,Finance
ORD202200328,2022-07-18 19:38:10.909090910,2022,7,Q3,France,Copenhagen,Trucks and Buses,Hybrid,Retail,Dealer,Elite Cars,Meera,4,55151.12,220604.47,9.4,20736.82,199867.65,157711.47,42156.18,21.09,10.0,19986.77,4853.57,0,4.2,3,Bank Transfer
ORD202200329,2022-07-19 10:13:42.685571310,2022,7,Q3,India,Zurich,Ships,Electric,Fleet,Direct Sales,Prime Motors,Ananya,1,144430.71,144430.71,6.2,8954.7,135476.01,111794.81,23681.2,17.48,10.0,13547.6,3552.0,1,4.2,2,Bank Transfer
ORD202200330,2022-07-20 00:49:14.462051710,2022,7,Q3,Sweden,Sydney,Motorcycles,Hybrid,Fleet,Online,City Motors,Meera,15,12189.83,182847.42,17.4,31815.45,151031.97,111042.28,39989.69,26.48,10.0,15103.2,5694.08,0,3.6,5,Credit Card
ORD202200331,2022-07-20 15:24:46.238532110,2022,7,Q3,Denmark,Singapore,Trains,Electric,Retail,Online,City Motors,Priya,14,34279.4,479911.59,5.6,26875.05,453036.54,336801.17,116235.37,25.66,18.0,81546.58,18328.33,0,3.9,15,UPI
ORD202200332,2022-07-21 06:00:18.015012512,2022,7,Q3,Spain,Paris,Classic Cars,Diesel,Corporate,Online,City Motors,Arun,6,61870.88,371225.26,1.7,6310.83,364914.43,283064.17,81850.26,22.43,5.0,18245.72,10331.98,0,3.2,11,Finance
ORD202200333,2022-07-21 20:35:49.791492912,2022,7,Q3,Germany,New York,Motorcycles,Petrol,Retail,Dealer,AutoMax,Karthik,13,27756.73,360837.51,3.6,12990.15,347847.36,255713.12,92134.24,26.49,10.0,34784.74,7789.18,0,4.1,6,UPI
ORD202200334,2022-07-22 11:11:21.567973312,2022,7,Q3,Australia,Singapore,Trucks and Buses,Diesel,Retail,Dealer,City Motors,Meera,7,63663.18,445642.28,4.2,18716.98,426925.31,320633.54,106291.77,24.9,5.0,21346.27,11554.92,0,4.5,7,Cash
ORD202200335,2022-07-23 01:46:53.344453712,2022,7,Q3,Singapore,Singapore,Vintage Cars,Diesel,Retail,Direct Sales,Elite Cars,Priya,11,32914.13,362055.46,1.2,4344.67,357710.8,293988.19,63722.61,17.81,8.0,28616.86,8225.54,0,3.9,5,Finance
ORD202200336,2022-07-23 16:22:25.120934112,2022,7,Q3,Sweden,Helsinki,Trains,Diesel,Retail,Direct Sales,Elite Cars,Priya,9,34812.06,313308.56,0.1,313.31,312995.25,223805.39,89189.86,28.5,12.0,37559.43,8861.87,0,3.6,12,Bank Transfer
ORD202200337,2022-07-24 06:57:56.897414512,2022,7,Q3,Philippines,Zurich,Vintage Cars,Electric,Corporate,Direct Sales,AutoMax,Priya,11,36773.43,404507.68,2.2,8899.17,395608.51,281144.51,114464.0,28.93,12.0,47473.02,12662.96,0,4.4,10,UPI
ORD202200338,2022-07-24 21:33:28.673894914,2022,7,Q3,India,Rome,Classic Cars,Diesel,Retail,Direct Sales,Prime Motors,Vikram,10,69962.92,699629.18,7.3,51072.93,648556.25,502989.43,145566.82,22.44,10.0,64855.62,24581.4,0,4.3,8,Bank Transfer
ORD202200339,2022-07-25 12:09:00.450375314,2022,7,Q3,France,Helsinki,Classic Cars,Electric,Fleet,Distributor,AutoMax,Ananya,5,83917.56,419587.78,14.7,61679.4,357908.38,244477.52,113430.86,31.69,10.0,35790.84,18398.97,1,4.4,9,Credit Card
ORD202200340,2022-07-26 02:44:32.226855714,2022,7,Q3,Australia,Paris,Trucks and Buses,Diesel,Fleet,Online,Prime Motors,Arun,3,47306.44,141919.31,17.9,25403.56,116515.75,104672.83,11842.92,10.16,12.0,13981.89,4641.77,0,3.4,12,Credit Card
ORD202200341,2022-07-26 17:20:04.003336114,2022,7,Q3,USA,Manila,Classic Cars,Hybrid,Retail,Dealer,Global Auto,Sofia,11,74465.07,819115.8,15.7,128601.18,690514.62,525845.15,164669.47,23.85,8.0,55241.17,35030.62,1,3.5,13,Credit Card
ORD202200342,2022-07-27 07:55:35.779816514,2022,7,Q3,Belgium,Zurich,Vintage Cars,Petrol,Retail,Online,AutoMax,Sofia,7,32367.4,226571.79,11.4,25829.18,200742.61,172507.79,28234.82,14.07,18.0,36133.67,5712.36,0,4.2,11,UPI
ORD202200343,2022-07-27 22:31:07.556296914,2022,7,Q3,Spain,Singapore,Trucks and Buses,Petrol,Retail,Online,City Motors,Priya,15,47509.39,712640.88,15.0,106896.13,605744.75,463087.58,142657.17,23.55,8.0,48459.58,28836.18,0,3.3,4,Cash
ORD202200344,2022-07-28 13:06:39.332777316,2022,7,Q3,Spain,Oslo,Motorcycles,Petrol,Corporate,Dealer,Speed Wheels,Ananya,7,24415.57,170909.0,10.1,17261.81,153647.19,135914.82,17732.37,11.54,10.0,15364.72,5446.73,0,4.5,11,Bank Transfer
ORD202200345,2022-07-29 03:42:11.109257716,2022,7,Q3,Finland,Brussels,Vintage Cars,Hybrid,Retail,Dealer,Elite Cars,Daniel,8,31500.94,252007.5,14.6,36793.1,215214.41,171811.24,43403.16,20.17,10.0,21521.44,7262.69,1,4.7,10,Finance
ORD202200346,2022-07-29 18:17:42.885738116,2022,7,Q3,Denmark,Rome,Motorcycles,Diesel,Fleet,Online,Speed Wheels,Arun,14,11191.16,156676.27,1.9,2976.85,153699.42,119035.7,34663.72,22.55,5.0,7684.97,7576.76,0,4.2,15,Finance
ORD202200347,2022-07-30 08:53:14.662218516,2022,7,Q3,USA,New York,Vintage Cars,Diesel,Corporate,Distributor,AutoMax,Ananya,2,74902.34,149804.68,16.8,25167.19,124637.5,96371.63,28265.87,22.68,8.0,9971.0,4203.21,0,4.2,8,UPI
ORD202200348,2022-07-30 23:28:46.438698916,2022,7,Q3,Canada,Paris,Trucks and Buses,Petrol,Fleet,Dealer,AutoMax,Ananya,14,80422.8,1125919.27,12.2,137362.15,988557.12,742818.83,245738.29,24.86,12.0,118626.85,22391.67,0,3.9,9,Credit Card
ORD202200349,2022-07-31 14:04:18.215179316,2022,7,Q3,Switzerland,Helsinki,Classic Cars,Petrol,Retail,Dealer,AutoMax,Sofia,9,39215.48,352939.34,16.8,59293.81,293645.53,215236.63,78408.89,26.7,10.0,29364.55,16119.07,0,3.6,9,UPI
ORD202200350,2022-08-01 04:39:49.991659716,2022,8,Q3,Denmark,Oslo,Motorcycles,Diesel,Fleet,Dealer,AutoMax,Ananya,10,18399.05,183990.5,7.8,14351.26,169639.24,128693.52,40945.72,24.14,5.0,8481.96,3746.12,1,3.6,14,Finance
ORD202200351,2022-08-01 19:15:21.768140116,2022,8,Q3,Finland,Stockholm,Classic Cars,Electric,Corporate,Dealer,AutoMax,Sneha,8,34039.68,272317.42,6.0,16339.05,255978.37,208712.87,47265.5,18.46,12.0,30717.4,13457.27,1,4.6,10,UPI
ORD202200352,2022-08-02 09:50:53.544620516,2022,8,Q3,Singapore,Paris,Planes,Electric,Retail,Dealer,City Motors,Karthik,11,115899.42,1274893.64,8.7,110915.75,1163977.89,950175.21,213802.69,18.37,18.0,209516.02,43697.62,1,3.9,9,UPI
ORD202200353,2022-08-03 00:26:25.321100920,2022,8,Q3,USA,New York,Vintage Cars,Petrol,Retail,Online,Global Auto,Sofia,6,49028.61,294171.68,17.9,52656.73,241514.95,202952.37,38562.58,15.97,8.0,19321.2,8822.24,1,3.6,13,Cash
ORD202200354,2022-08-03 15:01:57.097581320,2022,8,Q3,Singapore,London,Classic Cars,Diesel,Fleet,Direct Sales,Prime Motors,Karthik,14,49382.44,691354.17,5.8,40098.54,651255.63,525563.93,125691.7,19.3,8.0,52100.45,11992.55,0,3.5,12,Bank Transfer
ORD202200355,2022-08-04 05:37:28.874061720,2022,8,Q3,Canada,Mumbai,Classic Cars,Hybrid,Corporate,Direct Sales,Speed Wheels,Sneha,1,69956.53,69956.53,11.1,7765.18,62191.36,48076.31,14115.05,22.7,8.0,4975.31,2429.14,0,4.6,9,Finance
ORD202200356,2022-08-04 20:13:00.650542120,2022,8,Q3,Belgium,Singapore,Trucks and Buses,Petrol,Corporate,Dealer,City Motors,Arun,4,48564.3,194257.19,16.2,31469.66,162787.52,116855.31,45932.22,28.22,8.0,13023.0,7882.55,0,4.2,15,Bank Transfer
ORD202200357,2022-08-05 10:48:32.427022520,2022,8,Q3,Denmark,Brussels,Classic Cars,Petrol,Corporate,Dealer,Speed Wheels,Meera,4,42643.22,170572.87,17.4,29679.68,140893.19,116335.06,24558.13,17.43,12.0,16907.18,7731.41,0,5.0,2,Cash
ORD202200358,2022-08-06 01:24:04.203502920,2022,8,Q3,Switzerland,Mumbai,Planes,Petrol,Government,Dealer,AutoMax,Ananya,11,72696.09,799657.03,12.2,97558.16,702098.87,538284.06,163814.81,23.33,12.0,84251.86,29612.32,0,4.1,3,Credit Card
ORD202200359,2022-08-06 15:59:35.979983320,2022,8,Q3,Switzerland,Madrid,Ships,Petrol,Retail,Online,Speed Wheels,Sneha,5,72701.61,363508.05,6.6,23991.53,339516.51,271409.02,68107.49,20.06,18.0,61112.97,11065.75,1,4.5,3,UPI
ORD202200360,2022-08-07 06:35:07.756463720,2022,8,Q3,Italy,Oslo,Vintage Cars,Diesel,Fleet,Dealer,Speed Wheels,Vikram,2,42319.23,84638.47,7.6,6432.52,78205.94,54894.32,23311.62,29.81,12.0,9384.71,1351.05,0,3.5,11,Finance
ORD202200361,2022-08-07 21:10:39.532944120,2022,8,Q3,Belgium,Paris,Trucks and Buses,Electric,Retail,Direct Sales,City Motors,Vikram,14,41882.12,586349.63,4.8,28144.78,558204.85,461357.1,96847.75,17.35,10.0,55820.48,28943.47,1,4.1,14,Cash
ORD202200362,2022-08-08 11:46:11.309424520,2022,8,Q3,UK,Stockholm,Trains,Petrol,Fleet,Distributor,Elite Cars,Arun,7,75219.81,526538.64,13.7,72135.79,454402.84,404252.18,50150.66,11.04,10.0,45440.28,10652.0,0,3.7,7,Finance
ORD202200363,2022-08-09 02:21:43.085904920,2022,8,Q3,France,Berlin,Classic Cars,Petrol,Retail,Dealer,Prime Motors,Priya,3,65074.91,195224.72,14.2,27721.91,167502.81,128319.48,39183.33,23.39,18.0,30150.51,8287.47,0,3.3,12,Finance
ORD202200364,2022-08-09 16:57:14.862385320,2022,8,Q3,Singapore,New York,Motorcycles,Petrol,Fleet,Dealer,AutoMax,Karthik,15,15974.31,239614.66,9.9,23721.85,215892.8,157007.45,58885.35,27.28,8.0,17271.42,8491.37,0,3.9,13,UPI
ORD202200365,2022-08-10 07:32:46.638865724,2022,8,Q3,Spain,Manila,Trucks and Buses,Electric,Fleet,Distributor,City Motors,Sneha,11,60143.67,661580.36,4.2,27786.37,633793.98,471848.83,161945.15,25.55,5.0,31689.7,23345.76,1,3.7,13,Finance
ORD202200366,2022-08-10 22:08:18.415346124,2022,8,Q3,Japan,Brussels,Motorcycles,Diesel,Retail,Online,Speed Wheels,Sofia,8,31878.91,255031.28,2.4,6120.75,248910.53,208435.18,40475.35,16.26,10.0,24891.05,4786.21,1,3.4,12,Bank Transfer
ORD202200367,2022-08-11 12:43:50.191826524,2022,8,Q3,UK,Copenhagen,Trucks and Buses,Petrol,Corporate,Distributor,Global Auto,Sneha,5,95921.56,479607.81,8.1,38848.23,440759.57,347227.67,93531.91,21.22,18.0,79336.72,23259.13,0,4.1,4,Finance
ORD202200368,2022-08-12 03:19:21.968306924,2022,8,Q3,Austria,Rome,Motorcycles,Petrol,Government,Direct Sales,Elite Cars,Meera,4,19511.42,78045.68,12.8,9989.85,68055.83,49778.22,18277.61,26.86,12.0,8166.7,2304.31,0,5.0,7,Finance
ORD202200369,2022-08-12 17:54:53.744787324,2022,8,Q3,USA,Tokyo,Vintage Cars,Hybrid,Government,Distributor,Elite Cars,Priya,15,60061.99,900929.86,11.1,100003.21,800926.65,578590.35,222336.29,27.76,12.0,96111.2,34164.42,0,4.7,13,Cash
ORD202200370,2022-08-13 08:30:25.521267724,2022,8,Q3,India,Stockholm,Ships,Petrol,Retail,Direct Sales,Speed Wheels,Vikram,10,117723.5,1177234.98,12.3,144799.9,1032435.08,924345.39,108089.7,10.47,5.0,51621.75,43570.68,0,4.7,7,Bank Transfer
ORD202200371,2022-08-13 23:05:57.297748124,2022,8,Q3,Spain,Brussels,Motorcycles,Hybrid,Government,Dealer,Prime Motors,Daniel,9,19258.56,173327.02,5.2,9013.0,164314.01,129771.59,34542.42,21.02,12.0,19717.68,8698.0,0,4.7,14,Cash
ORD202200372,2022-08-14 13:41:29.074228524,2022,8,Q3,Spain,Tokyo,Classic Cars,Petrol,Fleet,Dealer,Speed Wheels,Priya,14,72642.88,1017000.33,10.5,106785.03,910215.29,754761.64,155453.65,17.08,5.0,45510.76,48803.46,0,4.5,10,Bank Transfer
ORD202200373,2022-08-15 04:17:00.850708924,2022,8,Q3,Norway,Stockholm,Vintage Cars,Hybrid,Retail,Dealer,Prime Motors,Ananya,8,32582.04,260656.3,1.3,3388.53,257267.77,183472.18,73795.58,28.68,12.0,30872.13,7858.12,0,3.3,15,Finance
ORD202200374,2022-08-15 18:52:32.627189324,2022,8,Q3,Australia,Copenhagen,Trucks and Buses,Petrol,Retail,Direct Sales,Speed Wheels,Meera,9,52187.32,469685.9,8.4,39453.62,430232.28,355153.0,75079.29,17.45,10.0,43023.23,19433.97,1,5.0,6,UPI
ORD202200375,2022-08-16 09:28:04.403669724,2022,8,Q3,Japan,Manila,Motorcycles,Petrol,Corporate,Dealer,Global Auto,Ananya,7,21268.61,148880.24,13.0,19354.43,129525.81,102642.17,26883.64,20.76,8.0,10362.06,7003.41,0,4.1,11,Credit Card
ORD202200376,2022-08-17 00:03:36.180150124,2022,8,Q3,Finland,Mumbai,Ships,Hybrid,Corporate,Direct Sales,Elite Cars,Sneha,5,66272.97,331364.87,11.8,39101.05,292263.82,251702.7,40561.12,13.88,5.0,14613.19,10917.15,0,4.4,12,Credit Card
ORD202200377,2022-08-17 14:39:07.956630528,2022,8,Q3,Canada,Rome,Motorcycles,Hybrid,Retail,Direct Sales,AutoMax,Rahul,3,16595.85,49787.56,3.2,1593.2,48194.36,39106.24,9088.12,18.86,12.0,5783.32,2093.46,1,3.4,3,Bank Transfer
ORD202200378,2022-08-18 05:14:39.733110928,2022,8,Q3,France,Madrid,Vintage Cars,Petrol,Government,Dealer,Elite Cars,Vikram,10,43808.95,438089.5,11.9,52132.65,385956.85,313861.93,72094.92,18.68,10.0,38595.69,17377.58,0,4.3,10,Bank Transfer
ORD202200379,2022-08-18 19:50:11.509591328,2022,8,Q3,Japan,Sydney,Trucks and Buses,Petrol,Retail,Dealer,Speed Wheels,Daniel,7,60836.59,425856.16,6.0,25551.37,400304.79,347509.23,52795.56,13.19,8.0,32024.38,14290.18,0,4.1,4,Finance
ORD202200380,2022-08-19 10:25:43.286071728,2022,8,Q3,Germany,Vienna,Trucks and Buses,Diesel,Retail,Dealer,Speed Wheels,Arun,6,93898.36,563390.13,15.2,85635.3,477754.83,364316.46,113438.37,23.74,12.0,57330.58,7639.01,1,3.7,3,Finance
ORD202200381,2022-08-20 01:01:15.062552128,2022,8,Q3,USA,Stockholm,Vintage Cars,Petrol,Government,Dealer,City Motors,Sneha,6,72827.68,436966.06,18.0,78653.89,358312.17,318417.97,39894.2,11.13,5.0,17915.61,12437.49,1,4.6,5,Cash
ORD202200382,2022-08-20 15:36:46.839032528,2022,8,Q3,Finland,London,Vintage Cars,Diesel,Fleet,Direct Sales,Global Auto,Sneha,13,26937.86,350192.2,1.9,6653.65,343538.54,272941.22,70597.33,20.55,10.0,34353.85,18699.17,1,4.6,14,Cash
ORD202200383,2022-08-21 06:12:18.615512928,2022,8,Q3,Norway,Manila,Ships,Petrol,Retail,Dealer,City Motors,Karthik,3,78499.76,235499.29,1.4,3296.99,232202.3,195569.78,36632.53,15.78,5.0,11610.12,6823.43,0,3.6,8,Finance
ORD202200384,2022-08-21 20:47:50.391993328,2022,8,Q3,India,Stockholm,Motorcycles,Hybrid,Retail,Online,Speed Wheels,Sofia,9,29654.8,266893.2,10.8,28824.47,238068.73,176227.94,61840.79,25.98,5.0,11903.44,10349.3,0,3.7,4,UPI
ORD202200385,2022-08-22 11:23:22.168473728,2022,8,Q3,France,Oslo,Classic Cars,Hybrid,Retail,Direct Sales,Speed Wheels,Ananya,5,70130.81,350654.04,8.9,31208.21,319445.83,222632.51,96813.32,30.31,18.0,57500.25,7165.77,0,3.5,10,UPI
ORD202200386,2022-08-23 01:58:53.944954128,2022,8,Q3,Spain,London,Trucks and Buses,Petrol,Retail,Dealer,Elite Cars,Sofia,11,64685.66,711542.24,8.0,56923.38,654618.86,502245.91,152372.95,23.28,5.0,32730.94,29024.45,0,4.2,4,UPI
ORD202200387,2022-08-23 16:34:25.721434528,2022,8,Q3,Austria,London,Trucks and Buses,Petrol,Corporate,Dealer,Global Auto,Karthik,10,39011.69,390116.92,16.1,62808.82,327308.1,252255.38,75052.72,22.93,10.0,32730.81,7048.25,0,3.8,7,UPI
ORD202200388,2022-08-24 07:09:57.497914932,2022,8,Q3,Denmark,Paris,Ships,Petrol,Fleet,Online,Global Auto,Rahul,10,79662.78,796627.82,5.3,42221.27,754406.54,624253.78,130152.76,17.25,8.0,60352.52,33577.09,0,3.5,2,Finance
ORD202200389,2022-08-24 21:45:29.274395332,2022,8,Q3,France,Madrid,Ships,Petrol,Retail,Dealer,Global Auto,Arun,5,141651.29,708256.45,14.1,99864.16,608392.29,425829.83,182562.46,30.01,12.0,73007.08,19375.84,1,4.1,10,Bank Transfer
ORD202200390,2022-08-25 12:21:01.050875732,2022,8,Q3,Singapore,Brussels,Vintage Cars,Diesel,Fleet,Online,Elite Cars,Vikram,4,30221.29,120885.18,3.5,4230.98,116654.19,97067.66,19586.53,16.79,18.0,20997.75,3458.34,0,4.3,11,Bank Transfer
ORD202200391,2022-08-26 02:56:32.827356132,2022,8,Q3,Finland,Singapore,Ships,Diesel,Fleet,Online,City Motors,Meera,8,56814.68,454517.45,17.9,81358.62,373158.82,275294.23,97864.59,26.23,10.0,37315.88,19991.93,0,3.8,13,Bank Transfer
ORD202200392,2022-08-26 17:32:04.603836532,2022,8,Q3,Germany,London,Classic Cars,Petrol,Government,Online,Prime Motors,Vikram,2,80422.53,160845.06,5.3,8524.79,152320.27,123667.06,28653.21,18.81,10.0,15232.03,3423.91,1,4.1,2,Finance
ORD202200393,2022-08-27 08:07:36.380316932,2022,8,Q3,Finland,Stockholm,Vintage Cars,Hybrid,Fleet,Dealer,City Motors,Karthik,1,31887.53,31887.53,12.4,3954.05,27933.48,23902.54,4030.94,14.43,10.0,2793.35,909.12,0,3.3,9,Bank Transfer
ORD202200394,2022-08-27 22:43:08.156797332,2022,8,Q3,Singapore,Singapore,Classic Cars,Electric,Retail,Direct Sales,Elite Cars,Priya,3,40869.89,122609.68,9.3,11402.7,111206.98,79940.28,31266.7,28.12,10.0,11120.7,2060.38,1,4.1,6,Finance
ORD202200395,2022-08-28 13:18:39.933277732,2022,8,Q3,Canada,London,Trains,Diesel,Retail,Online,AutoMax,Daniel,5,35136.41,175682.07,2.8,4919.1,170762.97,138745.21,32017.76,18.75,18.0,30737.33,5933.62,0,4.5,8,Finance
ORD202200396,2022-08-29 03:54:11.709758132,2022,8,Q3,Philippines,London,Vintage Cars,Electric,Retail,Dealer,City Motors,Daniel,14,29628.97,414805.54,5.5,22814.3,391991.24,303203.31,88787.93,22.65,18.0,70558.42,14144.32,0,4.0,5,Cash
ORD202200397,2022-08-29 18:29:43.486238532,2022,8,Q3,Japan,Stockholm,Classic Cars,Electric,Retail,Distributor,AutoMax,Rahul,9,64528.04,580752.37,16.1,93501.13,487251.24,434878.31,52372.93,10.75,18.0,87705.22,18778.49,0,2.9,12,UPI
ORD202200398,2022-08-30 09:05:15.262718932,2022,8,Q3,Japan,New York,Classic Cars,Hybrid,Corporate,Direct Sales,Elite Cars,Vikram,10,80295.19,802951.95,6.4,51388.92,751563.02,511087.71,240475.32,32.0,12.0,90187.56,39560.9,1,3.7,11,Cash
ORD202200399,2022-08-30 23:40:47.039199332,2022,8,Q3,Norway,New York,Trains,Electric,Retail,Direct Sales,AutoMax,Ananya,15,35337.25,530058.75,12.7,67317.46,462741.29,407224.34,55516.95,12.0,8.0,37019.3,9752.7,0,4.1,2,Bank Transfer
ORD202200400,2022-08-31 14:16:18.815679736,2022,8,Q3,Belgium,New York,Trains,Hybrid,Corporate,Direct Sales,Prime Motors,Ananya,9,37750.79,339757.1,14.5,49264.78,290492.32,213654.98,76837.35,26.45,18.0,52288.62,11694.32,1,3.9,9,Finance
ORD202200401,2022-09-01 04:51:50.592160136,2022,9,Q3,USA,Madrid,Classic Cars,Petrol,Fleet,Direct Sales,City Motors,Meera,12,88310.09,1059721.02,17.0,180152.57,879568.45,746992.8,132575.65,15.07,12.0,105548.21,29920.91,1,4.5,3,Finance
ORD202200402,2022-09-01 19:27:22.368640536,2022,9,Q3,UK,Tokyo,Vintage Cars,Diesel,Corporate,Direct Sales,AutoMax,Priya,10,46823.85,468238.52,4.1,19197.78,449040.74,365519.04,83521.7,18.6,18.0,80827.33,21384.15,1,3.8,6,Finance
ORD202200403,2022-09-02 10:02:54.145120936,2022,9,Q3,India,Toronto,Trucks and Buses,Electric,Retail,Distributor,AutoMax,Karthik,14,93948.93,1315285.09,15.5,203869.19,1111415.9,865242.59,246173.31,22.15,10.0,111141.59,34581.31,0,3.9,12,Credit Card
ORD202200404,2022-09-03 00:38:25.921601336,2022,9,Q3,Sweden,New York,Classic Cars,Petrol,Corporate,Distributor,City Motors,Sofia,4,50523.82,202095.28,5.9,11923.62,190171.66,143316.95,46854.71,24.64,12.0,22820.6,6976.22,0,4.3,6,UPI
ORD202200405,2022-09-03 15:13:57.698081736,2022,9,Q3,Italy,Vienna,Classic Cars,Electric,Retail,Direct Sales,Speed Wheels,Sofia,14,51416.57,719832.02,8.3,59746.06,660085.96,555331.73,104754.23,15.87,18.0,118815.47,13702.69,0,4.3,13,Cash
ORD202200406,2022-09-04 05:49:29.474562136,2022,9,Q3,Italy,Toronto,Motorcycles,Petrol,Fleet,Distributor,Speed Wheels,Karthik,7,23663.79,165646.52,8.8,14576.89,151069.63,117110.63,33959.0,22.48,18.0,27192.53,4640.67,0,3.0,13,Finance
ORD202200407,2022-09-04 20:25:01.251042536,2022,9,Q3,Singapore,Toronto,Motorcycles,Petrol,Retail,Dealer,City Motors,Sofia,11,13397.86,147376.42,16.7,24611.86,122764.56,93893.34,28871.22,23.52,18.0,22097.62,6119.44,0,4.5,11,Credit Card
ORD202200408,2022-09-05 11:00:33.027522936,2022,9,Q3,Denmark,Sydney,Motorcycles,Petrol,Retail,Online,AutoMax,Ananya,2,11635.38,23270.76,12.6,2932.12,20338.64,17614.09,2724.55,13.4,12.0,2440.64,540.72,0,4.4,13,UPI
ORD202200409,2022-09-06 01:36:04.804003336,2022,9,Q3,India,Manila,Classic Cars,Electric,Retail,Online,Global Auto,Priya,12,76067.62,912811.48,1.8,16430.61,896380.88,679883.82,216497.06,24.15,12.0,107565.71,47500.99,0,3.9,10,UPI
ORD202200410,2022-09-06 16:11:36.580483736,2022,9,Q3,Denmark,London,Motorcycles,Diesel,Retail,Online,Prime Motors,Arun,10,18313.81,183138.07,14.2,26005.61,157132.46,120012.59,37119.87,23.62,10.0,15713.25,2412.1,1,4.3,2,UPI
ORD202200411,2022-09-07 06:47:08.356964136,2022,9,Q3,Canada,Stockholm,Vintage Cars,Petrol,Retail,Direct Sales,AutoMax,Rahul,1,52836.91,52836.91,6.2,3275.89,49561.02,41376.28,8184.74,16.51,12.0,5947.32,2561.9,0,4.2,6,Finance
ORD202200412,2022-09-07 21:22:40.133444540,2022,9,Q3,Canada,Copenhagen,Planes,Petrol,Retail,Online,Speed Wheels,Sofia,11,115342.2,1268764.16,3.3,41869.22,1226894.95,987982.26,238912.69,19.47,10.0,122689.49,35242.15,0,4.6,3,Cash
ORD202200413,2022-09-08 11:58:11.909924940,2022,9,Q3,Spain,Copenhagen,Motorcycles,Hybrid,Government,Distributor,Prime Motors,Sneha,10,15059.0,150590.04,17.5,26353.26,124236.78,105872.85,18363.93,14.78,18.0,22362.62,6730.67,0,4.3,13,Cash
ORD202200414,2022-09-09 02:33:43.686405340,2022,9,Q3,Switzerland,Stockholm,Motorcycles,Electric,Retail,Distributor,Elite Cars,Sneha,6,13676.39,82058.35,9.9,8123.78,73934.58,65105.05,8829.53,11.94,10.0,7393.46,2812.1,0,4.1,8,Bank Transfer
ORD202200415,2022-09-09 17:09:15.462885740,2022,9,Q3,Philippines,Toronto,Trains,Petrol,Corporate,Direct Sales,Global Auto,Rahul,10,33815.43,338154.26,10.0,33815.43,304338.84,223514.53,80824.31,26.56,12.0,36520.66,13939.4,0,4.8,10,Credit Card
ORD202200416,2022-09-10 07:44:47.239366140,2022,9,Q3,Italy,Copenhagen,Vintage Cars,Hybrid,Corporate,Online,City Motors,Daniel,1,50995.23,50995.23,9.6,4895.54,46099.68,31493.43,14606.25,31.68,12.0,5531.96,1650.81,1,3.8,14,Credit Card
ORD202200417,2022-09-10 22:20:19.015846540,2022,9,Q3,Japan,Berlin,Trucks and Buses,Petrol,Fleet,Direct Sales,Global Auto,Ananya,13,78859.56,1025174.26,4.5,46132.84,979041.42,725930.19,253111.23,25.85,18.0,176227.46,26787.69,0,3.8,8,Finance
ORD202200418,2022-09-11 12:55:50.792326940,2022,9,Q3,Australia,Stockholm,Classic Cars,Petrol,Retail,Dealer,Global Auto,Sneha,12,57118.85,685426.19,9.9,67857.19,617569.0,507767.72,109801.28,17.78,12.0,74108.28,33050.83,0,4.4,4,UPI
ORD202200419,2022-09-12 03:31:22.568807340,2022,9,Q3,UK,Sydney,Trucks and Buses,Petrol,Retail,Online,City Motors,Arun,10,91475.06,914750.63,9.2,84157.06,830593.57,661961.96,168631.62,20.3,10.0,83059.36,36403.23,1,4.0,3,Bank Transfer
ORD202200420,2022-09-12 18:06:54.345287740,2022,9,Q3,Italy,London,Motorcycles,Petrol,Retail,Dealer,AutoMax,Sofia,10,22180.61,221806.14,4.3,9537.66,212268.48,184024.46,28244.02,13.31,12.0,25472.22,5401.33,0,4.4,6,Finance
ORD202200421,2022-09-13 08:42:26.121768140,2022,9,Q3,USA,Rome,Vintage Cars,Petrol,Government,Direct Sales,Prime Motors,Daniel,7,69698.22,487887.55,5.1,24882.26,463005.28,344338.39,118666.89,25.63,5.0,23150.26,25380.62,0,3.2,15,Cash
ORD202200422,2022-09-13 23:17:57.898248540,2022,9,Q3,France,Rome,Vintage Cars,Hybrid,Corporate,Direct Sales,AutoMax,Daniel,12,57573.96,690887.55,7.8,53889.23,636998.32,470330.94,166667.39,26.16,10.0,63699.83,19805.64,0,4.2,2,UPI
ORD202200423,2022-09-14 13:53:29.674728940,2022,9,Q3,Switzerland,Rome,Trains,Petrol,Fleet,Dealer,Global Auto,Karthik,12,35864.84,430378.14,0.1,430.38,429947.76,302209.62,127738.14,29.71,18.0,77390.6,13747.5,0,4.1,2,UPI
