Order_ID,Order_Date,Year,Month,Quarter,Country,City,Product,Fuel_Type,Customer_Segment,Sales_Channel,Dealer,Salesperson,Quantity,Unit_Price,Gross_Sales,Discount_Pct,Discount_Amount,Sales,Cost,Profit,Profit_Margin_Pct,Tax_Rate_Pct,Tax,Shipping_Cost,Returns,Customer_Rating,Delivery_Days,Payment_Method
ORD202600199,2026-03-02 02:38:31.926605505,2026,3,Q1,UK,Berlin,Motorcycles,Petrol,Retail,Direct Sales,AutoMax,Sofia,10,28924.44,289244.45,17.4,50328.53,238915.92,182753.64,56162.28,23.51,10.0,23891.59,8394.11,0,4.1,4,Credit Card
ORD202600200,2026-03-02 09:55:41.784820684,2026,3,Q1,Belgium,New York,Planes,Hybrid,Retail,Online,AutoMax,Meera,5,95371.99,476859.95,10.4,49593.43,427266.52,359616.92,67649.6,15.83,18.0,76907.97,10891.3,0,5.0,5,Cash
ORD202600201,2026-03-02 17:12:51.643035863,2026,3,Q1,France,Copenhagen,Ships,Petrol,Fleet,Direct Sales,Prime Motors,Sneha,1,139072.36,139072.36,16.5,22946.94,116125.42,88645.37,27480.04,23.66,10.0,11612.54,5227.36,1,4.2,9,Credit Card
ORD202600202,2026-03-03 00:30:01.501251043,2026,3,Q1,Denmark,New York,Motorcycles,Diesel,Government,Online,Speed Wheels,Vikram,6,16070.83,96424.97,15.8,15235.14,81189.82,57358.41,23831.41,29.35,12.0,9742.78,3678.57,0,5.0,2,Bank Transfer
ORD202600203,2026-03-03 07:47:11.359466222,2026,3,Q1,Philippines,Copenhagen,Classic Cars,Diesel,Retail,Dealer,Speed Wheels,Daniel,6,30077.89,180467.34,6.1,11008.51,169458.84,145219.5,24239.34,14.3,18.0,30502.59,3685.67,0,3.3,5,UPI
ORD202600204,2026-03-03 15:04:21.217681401,2026,3,Q1,France,Oslo,Vintage Cars,Diesel,Retail,Direct Sales,Prime Motors,Priya,11,64889.25,713781.8,7.3,52106.07,661675.73,545830.36,115845.37,17.51,10.0,66167.57,25736.92,1,4.9,13,Bank Transfer
ORD202600205,2026-03-03 22:21:31.075896581,2026,3,Q1,Italy,Mumbai,Classic Cars,Petrol,Retail,Direct Sales,Elite Cars,Vikram,2,78805.98,157611.96,3.4,5358.81,152253.15,129844.27,22408.88,14.72,18.0,27405.57,7210.06,0,4.9,8,Bank Transfer
ORD202600206,2026-03-04 05:38:40.934111760,2026,3,Q1,Canada,Mumbai,Trucks and Buses,Petrol,Corporate,Online,Prime Motors,Rahul,1,66960.03,66960.03,16.9,11316.24,55643.78,38576.21,17067.57,30.67,18.0,10015.88,2914.94,0,4.4,13,Bank Transfer
ORD202600207,2026-03-04 12:55:50.792326939,2026,3,Q1,Spain,Manila,Planes,Petrol,Corporate,Dealer,AutoMax,Arun,10,99180.5,991804.95,7.9,78352.59,913452.36,744543.65,168908.71,18.49,10.0,91345.24,45832.29,0,3.8,11,Credit Card
ORD202600208,2026-03-04 20:13:00.650542118,2026,3,Q1,Italy,Helsinki,Vintage Cars,Diesel,Corporate,Online,Elite Cars,Sofia,9,34971.86,314746.72,11.8,37140.11,277606.61,239192.45,38414.16,13.84,12.0,33312.79,9545.65,1,4.5,14,Credit Card
ORD202600209,2026-03-05 03:30:10.508757298,2026,3,Q1,USA,Berlin,Motorcycles,Hybrid,Retail,Dealer,Prime Motors,Karthik,11,36014.77,396162.51,0.4,1584.65,394577.86,334005.7,60572.16,15.35,10.0,39457.79,9735.55,0,4.4,6,Bank Transfer
ORD202600210,2026-03-05 10:47:20.366972477,2026,3,Q1,Australia,Rome,Motorcycles,Hybrid,Retail,Direct Sales,Speed Wheels,Ananya,9,23441.46,210973.13,9.2,19409.53,191563.6,135723.42,55840.18,29.15,12.0,22987.63,4232.9,0,3.4,2,Finance
ORD202600211,2026-03-05 18:04:30.225187656,2026,3,Q1,Spain,Stockholm,Trucks and Buses,Petrol,Government,Dealer,Global Auto,Sofia,6,49721.63,298329.78,3.4,10143.21,288186.56,258085.54,30101.02,10.44,10.0,28818.66,13924.06,0,4.1,11,Cash
ORD202600212,2026-03-06 01:21:40.083402836,2026,3,Q1,Germany,Vienna,Vintage Cars,Diesel,Fleet,Direct Sales,Prime Motors,Rahul,9,66543.04,598887.35,16.3,97618.64,501268.72,383413.85,117854.86,23.51,18.0,90228.37,11857.47,0,5.0,7,UPI
ORD202600213,2026-03-06 08:38:49.941618015,2026,3,Q1,Finland,Zurich,Motorcycles,Diesel,Retail,Direct Sales,Prime Motors,Ananya,9,10795.19,97156.7,6.8,6606.66,90550.04,79384.01,11166.03,12.33,12.0,10866.0,4184.15,1,3.6,3,UPI
ORD202600214,2026-03-06 15:55:59.799833194,2026,3,Q1,Norway,Oslo,Vintage Cars,Diesel,Fleet,Dealer,City Motors,Priya,7,32895.01,230265.09,11.9,27401.55,202863.55,169098.61,33764.94,16.64,10.0,20286.35,5220.41,0,4.8,7,Credit Card
ORD202600215,2026-03-06 23:13:09.658048374,2026,3,Q1,UK,Sydney,Motorcycles,Petrol,Fleet,Dealer,Prime Motors,Meera,3,28707.45,86122.34,16.0,13779.57,72342.77,52374.85,19967.91,27.6,8.0,5787.42,3817.45,0,4.7,3,Credit Card
ORD202600216,2026-03-07 06:30:19.516263553,2026,3,Q1,Finland,Stockholm,Trains,Diesel,Retail,Dealer,City Motors,Ananya,5,38547.15,192735.77,10.0,19273.58,173462.19,155046.11,18416.08,10.62,18.0,31223.19,4578.17,0,3.9,10,Finance
ORD202600217,2026-03-07 13:47:29.374478732,2026,3,Q1,India,Paris,Classic Cars,Petrol,Fleet,Direct Sales,Prime Motors,Priya,12,52738.84,632866.02,0.8,5062.93,627803.1,523708.39,104094.71,16.58,10.0,62780.31,19193.19,0,4.5,5,UPI
ORD202600218,2026-03-07 21:04:39.232693912,2026,3,Q1,India,Mumbai,Motorcycles,Petrol,Fleet,Dealer,Speed Wheels,Priya,4,30027.11,120108.44,2.0,2402.17,117706.27,102623.31,15082.96,12.81,18.0,21187.13,2458.45,1,3.7,11,Credit Card
ORD202600219,2026-03-08 04:21:49.090909091,2026,3,Q1,France,Stockholm,Vintage Cars,Electric,Fleet,Dealer,Elite Cars,Arun,4,49907.47,199629.89,17.6,35134.86,164495.03,130334.37,34160.65,20.77,18.0,29609.11,3922.13,0,4.2,8,Finance
ORD202600220,2026-03-08 11:38:58.949124270,2026,3,Q1,Australia,Tokyo,Classic Cars,Hybrid,Retail,Direct Sales,Elite Cars,Sofia,1,65801.41,65801.41,11.1,7303.96,58497.46,50474.7,8022.76,13.71,8.0,4679.8,2120.17,0,4.3,10,Credit Card
ORD202600221,2026-03-08 18:56:08.807339450,2026,3,Q1,France,Sydney,Trains,Electric,Retail,Direct Sales,Elite Cars,Sneha,13,51769.09,672998.18,9.0,60569.84,612428.34,517490.57,94937.78,15.5,12.0,73491.4,26849.08,0,4.4,6,Credit Card
ORD202600222,2026-03-09 02:13:18.665554629,2026,3,Q1,Finland,New York,Vintage Cars,Petrol,Fleet,Dealer,Elite Cars,Sofia,5,36707.51,183537.54,2.1,3854.29,179683.25,131563.05,48120.19,26.78,8.0,14374.66,5481.61,0,4.0,10,Finance
ORD202600223,2026-03-09 09:30:28.523769808,2026,3,Q1,Finland,Tokyo,Vintage Cars,Electric,Retail,Direct Sales,Global Auto,Sofia,1,29067.42,29067.42,5.3,1540.57,27526.84,23307.34,4219.5,15.33,18.0,4954.83,1135.56,0,3.6,10,Bank Transfer
ORD202600224,2026-03-09 16:47:38.381984988,2026,3,Q1,Sweden,Stockholm,Classic Cars,Electric,Retail,Online,Speed Wheels,Sofia,10,51000.91,510009.05,1.8,9180.16,500828.89,413978.09,86850.8,17.34,10.0,50082.89,17030.89,1,4.7,7,Cash
ORD202600225,2026-03-10 00:04:48.240200167,2026,3,Q1,Austria,Rome,Ships,Electric,Retail,Distributor,Prime Motors,Vikram,9,57995.84,521962.57,14.2,74118.68,447843.88,342853.52,104990.36,23.44,18.0,80611.9,7712.74,0,4.1,10,UPI
ORD202600226,2026-03-10 07:21:58.098415346,2026,3,Q1,USA,Helsinki,Trucks and Buses,Petrol,Retail,Online,AutoMax,Priya,12,84980.68,1019768.16,10.2,104016.35,915751.81,786898.43,128853.38,14.07,10.0,91575.18,49077.93,0,3.9,2,Bank Transfer
ORD202600227,2026-03-10 14:39:07.956630526,2026,3,Q1,Canada,Paris,Trucks and Buses,Diesel,Retail,Online,AutoMax,Karthik,8,62326.48,498611.82,1.5,7479.18,491132.65,440246.79,50885.86,10.36,18.0,88403.88,23829.8,0,4.9,6,Cash
ORD202600228,2026-03-10 21:56:17.814845705,2026,3,Q1,India,Berlin,Trucks and Buses,Diesel,Government,Direct Sales,Speed Wheels,Ananya,6,89821.56,538929.36,10.2,54970.79,483958.56,343343.2,140615.36,29.06,12.0,58075.03,14252.11,0,4.5,11,Finance
ORD202600229,2026-03-11 05:13:27.673060884,2026,3,Q1,Belgium,Tokyo,Vintage Cars,Petrol,Government,Dealer,Global Auto,Arun,6,29188.05,175128.27,3.9,6830.0,168298.27,120299.74,47998.53,28.52,8.0,13463.86,2763.49,1,4.2,11,UPI
ORD202600230,2026-03-11 12:30:37.531276063,2026,3,Q1,Belgium,Paris,Vintage Cars,Petrol,Retail,Online,Speed Wheels,Karthik,11,43432.28,477755.07,10.2,48731.02,429024.05,318926.16,110097.89,25.66,12.0,51482.89,19869.11,0,5.0,7,Finance
ORD202600231,2026-03-11 19:47:47.389491243,2026,3,Q1,Philippines,Stockholm,Planes,Hybrid,Retail,Online,AutoMax,Meera,15,91488.79,1372331.86,3.0,41169.96,1331161.91,1183593.24,147568.67,11.09,10.0,133116.19,68775.32,0,4.0,15,Credit Card
ORD202600232,2026-03-12 03:04:57.247706422,2026,3,Q1,Austria,Copenhagen,Trucks and Buses,Diesel,Fleet,Distributor,City Motors,Karthik,6,49127.84,294767.05,17.4,51289.47,243477.58,214629.0,28848.58,11.85,18.0,43825.96,8650.02,0,4.1,5,Cash
ORD202600233,2026-03-12 10:22:07.105921601,2026,3,Q1,Italy,Sydney,Ships,Electric,Fleet,Dealer,Prime Motors,Ananya,14,91197.78,1276768.96,3.0,38303.07,1238465.9,1001287.25,237178.64,19.15,8.0,99077.27,55044.02,1,3.8,2,Credit Card
ORD202600234,2026-03-12 17:39:16.964136781,2026,3,Q1,Belgium,Copenhagen,Vintage Cars,Diesel,Government,Dealer,Speed Wheels,Vikram,6,39949.15,239694.93,2.6,6232.07,233462.86,167330.77,66132.09,28.33,12.0,28015.54,7697.37,0,4.7,11,Finance
ORD202600235,2026-03-13 00:56:26.822351960,2026,3,Q1,India,Toronto,Vintage Cars,Petrol,Fleet,Direct Sales,AutoMax,Sneha,3,39674.52,119023.55,14.7,17496.46,101527.09,78362.84,23164.25,22.82,12.0,12183.25,4391.73,0,3.9,2,Bank Transfer
ORD202600236,2026-03-13 08:13:36.680567139,2026,3,Q1,Finland,Brussels,Vintage Cars,Petrol,Retail,Dealer,City Motors,Vikram,4,28058.55,112234.18,3.3,3703.73,108530.45,81704.52,26825.93,24.72,12.0,13023.65,1837.44,1,4.8,5,Finance
ORD202600237,2026-03-13 15:30:46.538782319,2026,3,Q1,Italy,Singapore,Vintage Cars,Diesel,Retail,Direct Sales,Global Auto,Priya,6,54366.63,326199.8,9.9,32293.78,293906.02,256362.9,37543.12,12.77,10.0,29390.6,12922.83,1,4.0,10,UPI
ORD202600238,2026-03-13 22:47:56.396997498,2026,3,Q1,Belgium,Brussels,Classic Cars,Petrol,Retail,Online,Speed Wheels,Sofia,8,50911.68,407293.45,16.0,65166.95,342126.5,270831.05,71295.45,20.84,12.0,41055.18,17296.51,0,4.1,3,UPI
ORD202600239,2026-03-14 06:05:06.255212677,2026,3,Q1,Japan,Rome,Classic Cars,Petrol,Retail,Distributor,Prime Motors,Vikram,9,85901.41,773112.73,5.7,44067.43,729045.31,536266.87,192778.44,26.44,8.0,58323.62,24228.59,0,4.3,12,Finance
ORD202600240,2026-03-14 13:22:16.113427857,2026,3,Q1,France,Mumbai,Vintage Cars,Petrol,Retail,Direct Sales,AutoMax,Arun,12,66074.25,792891.04,9.8,77703.32,715187.72,618295.63,96892.09,13.55,10.0,71518.77,15070.56,0,4.9,13,Bank Transfer
ORD202600241,2026-03-14 20:39:25.971643036,2026,3,Q1,Denmark,Rome,Motorcycles,Petrol,Retail,Direct Sales,AutoMax,Karthik,2,11013.08,22026.16,14.8,3259.87,18766.29,16048.51,2717.78,14.48,12.0,2251.95,481.36,0,4.1,4,UPI
ORD202600242,2026-03-15 03:56:35.829858215,2026,3,Q1,Finland,Sydney,Classic Cars,Petrol,Retail,Direct Sales,Global Auto,Rahul,5,36404.62,182023.08,14.8,26939.42,155083.67,118588.92,36494.75,23.53,8.0,12406.69,5098.08,0,5.0,5,Credit Card
ORD202600243,2026-03-15 11:13:45.688073395,2026,3,Q1,Finland,Manila,Classic Cars,Hybrid,Corporate,Online,Elite Cars,Priya,3,46501.69,139505.07,16.4,22878.83,116626.24,102987.53,13638.71,11.69,18.0,20992.72,5345.17,1,4.5,15,Credit Card
ORD202600244,2026-03-15 18:30:55.546288574,2026,3,Q1,UK,Rome,Planes,Petrol,Retail,Dealer,Speed Wheels,Sneha,15,166641.78,2499626.64,7.9,197470.5,2302156.14,2045796.71,256359.43,11.14,8.0,184172.49,81342.03,0,4.2,5,Finance
ORD202600245,2026-03-16 01:48:05.404503753,2026,3,Q1,France,Zurich,Vintage Cars,Petrol,Retail,Dealer,AutoMax,Meera,4,47740.07,190960.29,2.8,5346.89,185613.4,126980.58,58632.82,31.59,12.0,22273.61,6421.29,0,3.9,7,Finance
ORD202600246,2026-03-16 09:05:15.262718933,2026,3,Q1,Singapore,Copenhagen,Trucks and Buses,Hybrid,Fleet,Dealer,Prime Motors,Priya,2,46200.97,92401.94,1.1,1016.42,91385.52,68678.06,22707.46,24.85,18.0,16449.39,4522.32,0,4.8,5,UPI
ORD202600247,2026-03-16 16:22:25.120934112,2026,3,Q1,Germany,Mumbai,Vintage Cars,Electric,Retail,Dealer,Speed Wheels,Sofia,5,57176.56,285882.82,6.9,19725.91,266156.91,214910.19,51246.72,19.25,8.0,21292.55,10678.2,0,4.1,13,Credit Card
ORD202600248,2026-03-16 23:39:34.979149291,2026,3,Q1,Canada,Mumbai,Classic Cars,Petrol,Corporate,Dealer,City Motors,Priya,9,66344.16,597097.44,1.2,7165.17,589932.27,511709.35,78222.92,13.26,10.0,58993.23,26004.81,1,4.4,8,Bank Transfer
ORD202600249,2026-03-17 06:56:44.837364470,2026,3,Q1,Denmark,Toronto,Vintage Cars,Diesel,Retail,Distributor,City Motors,Sneha,14,24994.06,349916.82,0.3,1049.75,348867.07,306860.5,42006.57,12.04,5.0,17443.35,7629.91,1,4.3,8,Credit Card
ORD202600250,2026-03-17 14:13:54.695579650,2026,3,Q1,Norway,Sydney,Motorcycles,Diesel,Retail,Online,Elite Cars,Meera,3,12105.7,36317.1,17.3,6282.86,30034.24,22572.72,7461.52,24.84,10.0,3003.42,1251.33,1,3.4,14,Cash
ORD202600251,2026-03-17 21:31:04.553794829,2026,3,Q1,Denmark,New York,Vintage Cars,Electric,Government,Dealer,AutoMax,Karthik,3,31947.83,95843.49,0.5,479.22,95364.27,78231.28,17132.99,17.97,8.0,7629.14,2263.37,0,4.1,5,Bank Transfer
ORD202600252,2026-03-18 04:48:14.412010008,2026,3,Q1,Austria,Berlin,Trucks and Buses,Diesel,Fleet,Distributor,Prime Motors,Priya,1,51167.2,51167.2,4.3,2200.19,48967.01,36721.02,12245.99,25.01,10.0,4896.7,2147.18,0,4.6,9,UPI
ORD202600253,2026-03-18 12:05:24.270225188,2026,3,Q1,Denmark,Sydney,Vintage Cars,Petrol,Fleet,Dealer,City Motors,Sofia,8,24658.24,197265.88,11.8,23277.37,173988.51,155591.12,18397.39,10.57,18.0,31317.93,4851.81,0,3.8,5,UPI
ORD202600254,2026-03-18 19:22:34.128440367,2026,3,Q1,UK,Rome,Motorcycles,Diesel,Fleet,Online,Prime Motors,Rahul,10,24635.04,246350.37,14.6,35967.15,210383.22,184991.61,25391.61,12.07,12.0,25245.99,11464.37,0,3.4,9,UPI
ORD202600255,2026-03-19 02:39:43.986655546,2026,3,Q1,Denmark,Singapore,Motorcycles,Diesel,Retail,Dealer,Speed Wheels,Arun,6,11978.35,71870.08,0.7,503.09,71366.99,51911.71,19455.28,27.26,10.0,7136.7,2198.57,0,4.4,13,Credit Card
ORD202600256,2026-03-19 09:56:53.844870726,2026,3,Q1,UK,New York,Motorcycles,Hybrid,Government,Distributor,Global Auto,Rahul,7,29172.17,204205.18,17.1,34919.09,169286.09,149520.64,19765.45,11.68,18.0,30471.5,4304.28,0,4.0,6,UPI
ORD202600257,2026-03-19 17:14:03.703085905,2026,3,Q1,Denmark,Singapore,Vintage Cars,Hybrid,Retail,Direct Sales,Speed Wheels,Priya,14,35396.1,495545.42,8.7,43112.45,452432.96,319578.17,132854.8,29.36,5.0,22621.65,21074.85,1,3.7,3,Cash
ORD202600258,2026-03-20 00:31:13.561301084,2026,3,Q1,Italy,Sydney,Trucks and Buses,Petrol,Fleet,Dealer,Elite Cars,Priya,2,53084.16,106168.32,5.5,5839.26,100329.07,78842.47,21486.6,21.42,10.0,10032.91,5229.98,0,3.7,7,Bank Transfer
ORD202600259,2026-03-20 07:48:23.419516264,2026,3,Q1,Belgium,Singapore,Classic Cars,Hybrid,Retail,Direct Sales,Global Auto,Sneha,11,47807.57,525883.23,9.8,51536.56,474346.67,328107.82,146238.85,30.83,5.0,23717.33,21850.22,1,3.6,5,Finance
ORD202600260,2026-03-20 15:05:33.277731443,2026,3,Q1,Australia,Zurich,Trains,Petrol,Retail,Dealer,City Motors,Karthik,1,48409.12,48409.12,13.1,6341.59,42067.52,34403.85,7663.67,18.22,8.0,3365.4,1199.77,1,4.4,10,Cash
ORD202600261,2026-03-20 22:22:43.135946622,2026,3,Q1,UK,Berlin,Vintage Cars,Diesel,Government,Online,Elite Cars,Vikram,10,55753.26,557532.63,12.2,68018.98,489513.65,396150.53,93363.12,19.07,10.0,48951.36,8658.78,1,4.1,8,Credit Card
ORD202600262,2026-03-21 05:39:52.994161802,2026,3,Q1,Australia,Tokyo,Classic Cars,Petrol,Retail,Direct Sales,Prime Motors,Sneha,14,65554.72,917766.05,4.7,43135.0,874631.05,616903.33,257727.71,29.47,12.0,104955.73,41309.97,0,4.2,4,Finance
ORD202600263,2026-03-21 12:57:02.852376981,2026,3,Q1,Switzerland,Helsinki,Classic Cars,Diesel,Corporate,Direct Sales,AutoMax,Arun,4,61961.38,247845.53,11.3,28006.54,219838.98,163121.33,56717.66,25.8,12.0,26380.68,4988.4,0,3.9,11,Finance
ORD202600264,2026-03-21 20:14:12.710592160,2026,3,Q1,Belgium,Oslo,Motorcycles,Petrol,Fleet,Dealer,Global Auto,Vikram,13,13712.49,178262.38,10.9,19430.6,158831.78,139770.82,19060.96,12.0,18.0,28589.72,6321.3,1,4.0,7,Finance
ORD202600265,2026-03-22 03:31:22.568807340,2026,3,Q1,Italy,Helsinki,Trucks and Buses,Petrol,Retail,Dealer,Elite Cars,Ananya,9,61487.55,553387.91,17.6,97396.27,455991.64,315954.57,140037.07,30.71,10.0,45599.16,11596.26,0,3.9,7,UPI
ORD202600266,2026-03-22 10:48:32.427022519,2026,3,Q1,Spain,Copenhagen,Classic Cars,Hybrid,Fleet,Distributor,City Motors,Vikram,9,58241.48,524173.33,10.6,55562.37,468610.95,406777.71,61833.24,13.2,18.0,84349.97,14604.65,0,4.4,15,Finance
ORD202600267,2026-03-22 18:05:42.285237698,2026,3,Q1,France,Vienna,Vintage Cars,Diesel,Government,Dealer,Prime Motors,Karthik,10,57056.42,570564.23,15.9,90719.71,479844.52,361530.58,118313.94,24.66,10.0,47984.45,13986.86,0,3.8,2,Cash
ORD202600268,2026-03-23 01:22:52.143452877,2026,3,Q1,Spain,Brussels,Motorcycles,Diesel,Retail,Online,Elite Cars,Priya,15,24675.86,370137.92,13.8,51079.03,319058.89,268121.86,50937.02,15.96,10.0,31905.89,7327.11,0,4.4,12,Bank Transfer
ORD202600269,2026-03-23 08:40:02.001668057,2026,3,Q1,Norway,Paris,Trains,Hybrid,Retail,Online,Speed Wheels,Sneha,5,42331.14,211655.7,16.9,35769.81,175885.89,121959.38,53926.51,30.66,12.0,21106.31,9234.28,0,3.4,11,UPI
ORD202600270,2026-03-23 15:57:11.859883236,2026,3,Q1,Japan,Paris,Trucks and Buses,Hybrid,Retail,Direct Sales,Elite Cars,Priya,15,71908.28,1078624.21,14.7,158557.76,920066.45,692329.79,227736.66,24.75,12.0,110407.97,22448.27,1,4.0,9,Bank Transfer
ORD202600271,2026-03-23 23:14:21.718098415,2026,3,Q1,Italy,Sydney,Trucks and Buses,Hybrid,Retail,Dealer,AutoMax,Arun,11,84776.82,932544.98,4.9,45694.7,886850.27,671815.84,215034.43,24.25,12.0,106422.03,18843.36,0,3.6,3,UPI
ORD202600272,2026-03-24 06:31:31.576313595,2026,3,Q1,Sweden,Paris,Ships,Hybrid,Fleet,Direct Sales,Speed Wheels,Sneha,13,67106.84,872388.88,7.5,65429.17,806959.71,623978.94,182980.78,22.68,18.0,145252.75,42130.01,1,4.5,8,UPI
ORD202600273,2026-03-24 13:48:41.434528774,2026,3,Q1,Philippines,Rome,Motorcycles,Petrol,Retail,Online,Prime Motors,Ananya,2,16294.95,32589.89,17.9,5833.59,26756.3,19665.75,7090.56,26.5,8.0,2140.5,1470.92,0,4.3,9,UPI
ORD202600274,2026-03-24 21:05:51.292743953,2026,3,Q1,Canada,Madrid,Classic Cars,Petrol,Retail,Dealer,Prime Motors,Daniel,7,42837.49,299862.42,1.2,3598.35,296264.07,256855.66,39408.41,13.3,5.0,14813.2,6482.29,1,4.1,8,Finance
ORD202600275,2026-03-25 04:23:01.150959133,2026,3,Q1,Finland,Helsinki,Planes,Electric,Retail,Direct Sales,Prime Motors,Sofia,1,71100.17,71100.17,0.9,639.9,70460.27,52192.6,18267.68,25.93,10.0,7046.03,3543.87,1,2.9,8,UPI
ORD202600276,2026-03-25 11:40:11.009174312,2026,3,Q1,France,Helsinki,Motorcycles,Hybrid,Retail,Online,City Motors,Vikram,1,29420.5,29420.5,5.0,1471.03,27949.48,24290.66,3658.81,13.09,18.0,5030.91,845.29,0,4.3,7,Bank Transfer
ORD202600277,2026-03-25 18:57:20.867389491,2026,3,Q1,Spain,Madrid,Classic Cars,Petrol,Retail,Online,Global Auto,Daniel,15,49740.77,746111.54,11.2,83564.49,662547.05,475587.81,186959.24,28.22,8.0,53003.76,26517.07,0,3.5,6,UPI
ORD202600278,2026-03-26 02:14:30.725604671,2026,3,Q1,Sweden,Copenhagen,Classic Cars,Electric,Retail,Online,City Motors,Rahul,4,56370.9,225483.6,12.0,27058.03,198425.56,146174.64,52250.93,26.33,5.0,9921.28,7918.4,0,3.8,6,Cash
ORD202600279,2026-03-26 09:31:40.583819850,2026,3,Q1,Belgium,Tokyo,Trucks and Buses,Hybrid,Retail,Distributor,Prime Motors,Priya,11,43341.51,476756.59,11.8,56257.28,420499.31,291715.27,128784.04,30.63,10.0,42049.93,7628.41,0,4.6,8,Bank Transfer
ORD202600280,2026-03-26 16:48:50.442035029,2026,3,Q1,Sweden,Manila,Trucks and Buses,Hybrid,Retail,Direct Sales,AutoMax,Sofia,2,44151.04,88302.08,11.2,9889.83,78412.25,56889.51,21522.74,27.45,10.0,7841.23,1738.77,1,4.9,15,Credit Card
ORD202600281,2026-03-27 00:06:00.300250209,2026,3,Q1,Switzerland,Rome,Planes,Petrol,Corporate,Direct Sales,Global Auto,Rahul,1,101061.56,101061.56,5.2,5255.2,95806.36,70697.48,25108.88,26.21,12.0,11496.76,3112.78,0,3.4,2,Bank Transfer
ORD202600282,2026-03-27 07:23:10.158465388,2026,3,Q1,India,Sydney,Vintage Cars,Hybrid,Fleet,Online,AutoMax,Arun,1,49958.5,49958.5,9.8,4895.93,45062.57,32944.01,12118.56,26.89,18.0,8111.26,1046.2,0,4.3,9,Credit Card
ORD202600283,2026-03-27 14:40:20.016680567,2026,3,Q1,Germany,Singapore,Classic Cars,Hybrid,Retail,Direct Sales,City Motors,Vikram,4,84391.91,337567.63,4.5,15190.54,322377.08,287585.01,34792.08,10.79,18.0,58027.87,16203.05,0,4.0,6,Cash
ORD202600284,2026-03-27 21:57:29.874895747,2026,3,Q1,Switzerland,Manila,Motorcycles,Diesel,Retail,Dealer,AutoMax,Vikram,4,14854.41,59417.65,7.1,4218.65,55198.99,44890.66,10308.33,18.67,10.0,5519.9,1563.82,0,4.1,12,Bank Transfer
ORD202600285,2026-03-28 05:14:39.733110926,2026,3,Q1,Philippines,Manila,Ships,Petrol,Fleet,Online,Elite Cars,Vikram,6,48618.56,291711.33,8.6,25087.17,266624.16,182106.58,84517.58,31.7,18.0,47992.35,11052.7,1,4.1,5,Credit Card
ORD202600286,2026-03-28 12:31:49.591326105,2026,3,Q1,Belgium,Brussels,Trucks and Buses,Petrol,Retail,Direct Sales,Speed Wheels,Sofia,2,44433.04,88866.09,17.2,15284.97,73581.12,58378.35,15202.77,20.66,18.0,13244.6,1620.51,0,4.7,14,Finance
ORD202600287,2026-03-28 19:48:59.449541284,2026,3,Q1,Denmark,Berlin,Motorcycles,Petrol,Retail,Dealer,Global Auto,Meera,10,12444.27,124442.73,2.8,3484.4,120958.33,83636.27,37322.06,30.86,10.0,12095.83,3348.09,0,4.6,10,UPI
ORD202600288,2026-03-29 03:06:09.307756464,2026,3,Q1,Norway,Toronto,Classic Cars,Hybrid,Retail,Dealer,City Motors,Priya,12,34853.33,418239.96,5.5,23003.2,395236.77,324365.5,70871.27,17.93,12.0,47428.41,10110.59,0,3.1,2,Cash
ORD202600289,2026-03-29 10:23:19.165971643,2026,3,Q1,Philippines,Berlin,Trucks and Buses,Petrol,Retail,Direct Sales,Elite Cars,Sneha,4,33985.98,135943.91,12.9,17536.76,118407.15,105901.53,12505.62,10.56,8.0,9472.57,4380.44,1,4.0,6,Cash
ORD202600290,2026-03-29 17:40:29.024186822,2026,3,Q1,USA,Berlin,Trucks and Buses,Diesel,Fleet,Dealer,AutoMax,Rahul,8,127439.52,1019516.17,17.9,182493.39,837022.77,610923.18,226099.59,27.01,12.0,100442.73,32560.41,0,4.1,11,Finance
ORD202600291,2026-03-30 00:57:38.882402002,2026,3,Q1,Austria,Singapore,Motorcycles,Petrol,Fleet,Dealer,City Motors,Sneha,13,12646.21,164400.71,2.1,3452.41,160948.3,116394.01,44554.28,27.68,10.0,16094.83,4440.18,1,5.0,8,UPI
ORD202600292,2026-03-30 08:14:48.740617181,2026,3,Q1,Belgium,Paris,Vintage Cars,Hybrid,Corporate,Direct Sales,City Motors,Vikram,3,42779.31,128337.92,4.0,5133.52,123204.4,98167.82,25036.59,20.32,18.0,22176.79,1989.03,0,4.9,13,Cash
ORD202600293,2026-03-30 15:31:58.598832360,2026,3,Q1,Switzerland,Oslo,Ships,Hybrid,Retail,Dealer,AutoMax,Meera,14,86560.13,1211841.83,17.9,216919.69,994922.14,792613.38,202308.77,20.33,18.0,179085.99,39190.32,0,4.3,15,Cash
ORD202600294,2026-03-30 22:49:08.457047540,2026,3,Q1,Denmark,Berlin,Classic Cars,Diesel,Retail,Dealer,City Motors,Priya,6,33073.16,198438.97,16.1,31948.67,166490.3,147246.1,19244.2,11.56,10.0,16649.03,8927.87,0,3.6,2,Credit Card
ORD202600295,2026-03-31 06:06:18.315262719,2026,3,Q1,India,Paris,Classic Cars,Hybrid,Retail,Dealer,City Motors,Sofia,1,78857.41,78857.41,11.1,8753.17,70104.24,60833.0,9271.23,13.22,12.0,8412.51,1965.33,0,4.7,12,Credit Card
